State,Station,acq_date,Min,Max,Max_wind_direction,Max_wind,RH_9,RH_3,Rain
WA,9225,43872,19.3,34.8,NE,39,47,31,N
WA,9225,43873,19.5,34.3,ENE,30,56,41,N
WA,9225,43874,21.6,36.1,SW,37,45,42,N
WA,9225,43875,23.8,40.6,ESE,33,44,30,N
WA,9225,43876,22.3,25.6,SW,31,72,79,N
WA,9225,43877,18,26.3,SW,37,56,48,N
WA,9225,43878,18.2,32,E,37,52,36,N
WA,9225,43879,16.9,33.5,E,37,46,26,N
WA,9225,43880,22.1,36.2,E,33,39,27,N
WA,9225,43881,24.6,37.1,ESE,46,37,18,N
WA,9225,43882,22.9,31.9,NE,33,40,30,N
WA,9225,43883,20.1,27.7,NE,22,82,55,Y
WA,9225,43884,19.6,33.5,SE,37,60,37,N
WA,9225,43885,21,32,ESE,35,61,46,N
WA,9225,43886,21.7,34.4,NNE,80,59,43,Y
WA,9225,43887,21.1,29.7,NE,44,61,63,Y
WA,9225,43888,22.3,26.6,NE,54,67,73,Y
WA,9225,43889,21.4,30.8,ENE,46,69,49,Y
WA,9225,43890,20.9,27.7,W,28,67,65,Y
WA,9225,43831,17.3,30.5,SW,41,40,46,N
WA,9225,43832,17.3,24.2,SSW,44,49,53,N
WA,9225,43833,13.5,22.1,SW,44,57,42,Y
WA,9225,43834,12.7,27.6,SSW,37,38,28,Y
WA,9225,43835,13,35.3,NE,35,27,13,N
WA,9225,43836,15.8,33.6,SW,39,29,28,N
WA,9225,43837,15.9,31.7,SSW,31,34,29,N
WA,9225,43838,18.6,28.9,SW,44,53,40,N
WA,9225,43839,17.3,26,SW,48,48,47,N
WA,9225,43840,15.8,32.1,E,39,41,16,N
WA,9225,43841,17.7,35.7,NE,37,35,17,N
WA,9225,43842,17.3,32.2,SSW,43,33,37,N
WA,9225,43843,18.3,33.3,SW,33,53,39,N
WA,9225,43844,20.5,33.4,SW,43,51,42,N
WA,9225,43845,19.6,34.2,ENE,35,58,38,N
WA,9225,43846,20,35.2,SSW,43,53,40,N
WA,9225,43847,22.5,28.2,SW,28,63,56,N
WA,9225,43848,19.4,30.9,SSW,39,55,39,N
WA,9225,43849,17,30.6,SSW,43,47,36,N
WA,9225,43850,14.6,31,SSW,39,46,39,N
WA,9225,43851,17.1,25.5,SW,43,69,60,N
WA,9225,43852,14.2,24.4,SW,46,56,58,N
WA,9225,43853,18,27.2,SSW,43,63,52,N
WA,9225,43854,15.1,32.3,SW,33,49,32,N
WA,9225,43855,18.1,32,SSW,33,55,45,N
WA,9225,43856,19.5,36.3,SSW,37,48,40,N
WA,9225,43857,22.6,39.9,SW,33,35,21,N
WA,9225,43858,19.6,35.2,SSW,35,38,37,N
WA,9225,43859,18.8,27.2,SW,35,62,55,N
WA,9225,43860,18.6,23.9,SW,43,64,45,Y
WA,9225,43861,12.9,24.2,SSW,44,45,37,N
WA,9225,43800,13.6,32.9,ESE,39,40,14,N
WA,9225,43801,19.3,35.6,SW,33,44,25,N
WA,9225,43802,20.6,41.6,SW,35,22,16,N
WA,9225,43803,19.4,37.6,SW,37,30,28,N
WA,9225,43804,19.5,39.2,S,33,32,21,N
WA,9225,43805,24.6,38.9,WNW,37,30,35,N
WA,9225,43806,18.4,26.5,WNW,41,72,61,N
WA,9225,43807,16.2,25.1,SW,39,52,46,Y
WA,9225,43808,13,29.9,SSW,37,47,42,N
WA,9225,43809,13.8,36.3,S,41,43,24,N
WA,9225,43810,18.5,37.6,SE,39,34,12,N
WA,9225,43811,20,39,E,37,32,10,N
WA,9225,43812,20.7,40.1,SSW,41,16,11,N
WA,9225,43813,21.1,41,SSW,37,18,10,N
WA,9225,43814,21.8,40.9,SW,39,19,18,N
WA,9225,43815,21.6,38.5,SSW,50,21,18,N
WA,9225,43816,19.8,34.3,SW,39,26,37,N
WA,9225,43817,20.3,,,,33,24,N
